sale_id,sale_date,channel,store_code,sku,product_line,garment,gender,quantity,unit_price,discount_pct,revenue
SL-001074,2025-11-13,online,,ZCCSW-AS-L-RR,ZavaCore Field Core,Shorts,Womens,5,31.11,0.2,124.44
SL-001075,2025-11-13,store,ST-MIA,ZCPPY-AP-M-RR,ZavaCore Field Premium,Pants,Youth,1,65.16,0.1,58.64
SL-001076,2025-11-13,store,ST-MIA,ZCPSW-AS-S-T0,ZavaCore Field Premium,Shorts,Womens,1,54.13,0.2,43.3
SL-001077,2025-11-13,online,,ZCRTM-SS-M-B0,ZavaCore Field Pro,Top,Mens,1,45.53,0,45.53
SL-001078,2025-11-13,online,,ZCCTY-SS-M-CS,ZavaCore Field Core,Top,Youth,1,29.23,0,29.23
SL-001079,2025-11-14,store,ST-CHI,ZCCTM-LS-L-T0,ZavaCore Field Core,Top,Mens,3,36.34,0,109.02
SL-001080,2025-11-14,store,ST-MIA,ZCETW-SS-L-CS,ZavaCore Field Elite,Top,Womens,5,82.97,0,414.85
SL-001081,2025-11-14,online,,ZCEPY-AP-L-CS,ZavaCore Field Elite,Pants,Youth,1,80.06,0,80.06
SL-001082,2025-11-14,store,ST-AUS,ZCRSY-AS-XL-B0,ZavaCore Field Pro,Shorts,Youth,3,34.98,0,104.94
SL-001083,2025-11-14,online,,ZCCPW-AP-L-T0,ZavaCore Field Core,Pants,Womens,3,46.67,0.2,112.01
SL-001084,2025-11-14,online,,ZCCSM-AS-L-B0,ZavaCore Field Core,Shorts,Mens,1,32.17,0.2,25.74
SL-001085,2025-11-14,online,,ZCRPM-AP-M-CS,ZavaCore Field Pro,Pants,Mens,2,58.69,0,117.38
SL-001086,2025-11-14,online,,ZCEPY-AP-M-CS,ZavaCore Field Elite,Pants,Youth,4,86.95,0,347.8
SL-001087,2025-11-14,online,,ZCETY-LS-M-T0,ZavaCore Field Elite,Top,Youth,3,69.65,0,208.95
SL-001088,2025-11-14,online,,ZCPPM-AP-M-RR,ZavaCore Field Premium,Pants,Mens,1,74.2,0.2,59.36
SL-001089,2025-11-14,online,,ZCCTM-LS-S-T0,ZavaCore Field Core,Top,Mens,4,36.08,0,144.32
SL-001090,2025-11-14,online,,ZCPSW-AS-XL-CS,ZavaCore Field Premium,Shorts,Womens,2,49.71,0.2,79.54
SL-001091,2025-11-14,online,,ZCPTM-LS-XL-T0,ZavaCore Field Premium,Top,Mens,4,63.2,0.1,227.52
SL-001092,2025-11-14,online,,ZCEPM-AP-XL-CS,ZavaCore Field Elite,Pants,Mens,1,98.52,0,98.52
SL-001093,2025-11-14,online,,ZCEPM-AP-XL-CS,ZavaCore Field Elite,Pants,Mens,3,98.52,0.2,236.45
SL-001094,2025-11-14,online,,ZCPSW-AS-L-B0,ZavaCore Field Premium,Shorts,Womens,4,53.35,0.1,192.06
SL-001095,2025-11-15,online,,ZCESM-AS-M-CS,ZavaCore Field Elite,Shorts,Mens,5,70.77,0,353.85
SL-001096,2025-11-15,store,ST-AUS,ZCRSW-AS-S-RR,ZavaCore Field Pro,Shorts,Womens,5,37.87,0.2,151.48
SL-001097,2025-11-15,online,,ZCPPM-AP-XL-T0,ZavaCore Field Premium,Pants,Mens,4,82.2,0,328.8
SL-001098,2025-11-15,online,,ZCPSY-AS-XL-T0,ZavaCore Field Premium,Shorts,Youth,1,45.77,0.1,41.19
SL-001099,2025-11-15,online,,ZCPPW-AP-S-B0,ZavaCore Field Premium,Pants,Womens,3,75.88,0,227.64
SL-001100,2025-11-15,online,,ZCRSW-AS-S-RR,ZavaCore Field Pro,Shorts,Womens,3,37.87,0.1,102.25
SL-001101,2025-11-15,online,,ZCRTW-SS-L-CS,ZavaCore Field Pro,Top,Womens,2,48.48,0.2,77.57
SL-001102,2025-11-15,online,,ZCRPM-AP-S-CS,ZavaCore Field Pro,Pants,Mens,2,58.64,0,117.28
SL-001103,2025-11-15,store,ST-CHI,ZCRTM-SS-M-CS,ZavaCore Field Pro,Top,Mens,5,43.57,0.1,196.06
SL-001104,2025-11-15,store,ST-MIA,ZCPSM-AS-XL-RR,ZavaCore Field Premium,Shorts,Mens,1,49.77,0,49.77
SL-001105,2025-11-15,online,,ZCRSY-AS-S-T0,ZavaCore Field Pro,Shorts,Youth,3,33.58,0,100.74
SL-001106,2025-11-15,online,,ZCCPY-AP-XL-T0,ZavaCore Field Core,Pants,Youth,5,37.91,0,189.55
SL-001107,2025-11-15,store,ST-AUS,ZCRSY-AS-XL-B0,ZavaCore Field Pro,Shorts,Youth,1,34.98,0,34.98
SL-001108,2025-11-15,online,,ZCEPM-AP-L-T0,ZavaCore Field Elite,Pants,Mens,1,95.55,0,95.55
SL-001109,2025-11-16,store,ST-CHI,ZCETY-SS-S-CS,ZavaCore Field Elite,Top,Youth,3,70.39,0,211.17
SL-001110,2025-11-16,online,,ZCRSY-AS-S-CS,ZavaCore Field Pro,Shorts,Youth,3,34.12,0,102.36
SL-001111,2025-11-16,online,,ZCPPY-AP-M-CS,ZavaCore Field Premium,Pants,Youth,4,68.58,0,274.32
SL-001112,2025-11-16,store,ST-CHI,ZCPSM-AS-L-CS,ZavaCore Field Premium,Shorts,Mens,3,52.34,0,157.02
SL-001113,2025-11-16,online,,ZCCPW-AP-XL-B0,ZavaCore Field Core,Pants,Womens,2,43.34,0,86.68
SL-001114,2025-11-16,online,,ZCRPW-AP-S-B0,ZavaCore Field Pro,Pants,Womens,3,57.61,0.2,138.26
SL-001115,2025-11-16,online,,ZCESM-AS-XL-B0,ZavaCore Field Elite,Shorts,Mens,4,69.96,0,279.84
SL-001116,2025-11-16,online,,ZCCSY-AS-L-T0,ZavaCore Field Core,Shorts,Youth,5,25.0,0,125.0
SL-001117,2025-11-16,online,,ZCPTW-SS-M-B0,ZavaCore Field Premium,Top,Womens,3,59.04,0,177.12
SL-001118,2025-11-16,online,,ZCPSW-AS-XL-CS,ZavaCore Field Premium,Shorts,Womens,3,49.71,0,149.13
SL-001119,2025-11-16,online,,ZCCSM-AS-L-RR,ZavaCore Field Core,Shorts,Mens,3,28.88,0,86.64
SL-001120,2025-11-16,online,,ZCPPY-AP-XL-B0,ZavaCore Field Premium,Pants,Youth,5,63.62,0.2,254.48
SL-001121,2025-11-16,online,,ZCPSW-AS-L-CS,ZavaCore Field Premium,Shorts,Womens,1,53.46,0,53.46
SL-001122,2025-11-16,online,,ZCPPY-AP-L-B0,ZavaCore Field Premium,Pants,Youth,3,63.99,0,191.97
SL-001123,2025-11-16,store,ST-MIA,ZCRPY-AP-S-B0,ZavaCore Field Pro,Pants,Youth,5,52.13,0,260.65
SL-001124,2025-11-16,online,,ZCCTW-SS-XL-B0,ZavaCore Field Core,Top,Womens,3,35.58,0,106.74
SL-001125,2025-11-16,store,ST-CHI,ZCCSM-AS-XL-RR,ZavaCore Field Core,Shorts,Mens,1,30.88,0,30.88
SL-001126,2025-11-16,online,,ZCEPW-AP-M-T0,ZavaCore Field Elite,Pants,Womens,1,105.12,0,105.12
SL-001127,2025-11-16,online,,ZCRTY-SS-M-CS,ZavaCore Field Pro,Top,Youth,5,40.16,0,200.8
SL-001128,2025-11-16,online,,ZCPSM-AS-XL-T0,ZavaCore Field Premium,Shorts,Mens,4,50.05,0,200.2
SL-001129,2025-11-17,online,,ZCCTM-SS-L-B0,ZavaCore Field Core,Top,Mens,4,36.04,0,144.16
SL-001130,2025-11-17,online,,ZCCTY-LS-XL-T0,ZavaCore Field Core,Top,Youth,4,30.94,0,123.76
SL-001131,2025-11-17,online,,ZCRTM-SS-S-CS,ZavaCore Field Pro,Top,Mens,5,49.02,0.1,220.59
SL-001132,2025-11-17,store,ST-MIA,ZCCTW-SS-S-CS,ZavaCore Field Core,Top,Womens,2,34.58,0.2,55.33
SL-001133,2025-11-17,online,,ZCRSY-AS-XL-RR,ZavaCore Field Pro,Shorts,Youth,1,32.22,0.1,29.0
SL-001134,2025-11-17,online,,ZCRSW-AS-L-T0,ZavaCore Field Pro,Shorts,Womens,5,39.78,0.1,179.01
SL-001135,2025-11-17,online,,ZCRPW-AP-S-CS,ZavaCore Field Pro,Pants,Womens,1,59.06,0,59.06
SL-001136,2025-11-17,online,,ZCRPM-AP-L-CS,ZavaCore Field Pro,Pants,Mens,4,58.86,0.1,211.9
SL-001137,2025-11-17,online,,ZCCTM-SS-S-CS,ZavaCore Field Core,Top,Mens,2,37.58,0.2,60.13
SL-001138,2025-11-17,store,ST-MIA,ZCRSY-AS-L-B0,ZavaCore Field Pro,Shorts,Youth,3,32.56,0,97.68
SL-001139,2025-11-17,online,,ZCPTM-SS-L-B0,ZavaCore Field Premium,Top,Mens,1,61.5,0.2,49.2
SL-001140,2025-11-18,store,ST-AUS,ZCRSY-AS-M-T0,ZavaCore Field Pro,Shorts,Youth,2,32.01,0,64.02
SL-001141,2025-11-18,online,,ZCEPY-AP-M-CS,ZavaCore Field Elite,Pants,Youth,3,86.95,0.1,234.77
SL-001142,2025-11-18,online,,ZCRPY-AP-M-B0,ZavaCore Field Pro,Pants,Youth,3,49.03,0,147.09
SL-001143,2025-11-18,online,,ZCRPM-AP-M-B0,ZavaCore Field Pro,Pants,Mens,4,61.35,0,245.4
SL-001144,2025-11-18,store,ST-AUS,ZCRTY-LS-L-T0,ZavaCore Field Pro,Top,Youth,5,38.63,0.2,154.52
SL-001145,2025-11-18,online,,ZCPSM-AS-M-B0,ZavaCore Field Premium,Shorts,Mens,2,49.06,0.1,88.31
SL-001146,2025-11-18,online,,ZCPPM-AP-S-B0,ZavaCore Field Premium,Pants,Mens,2,73.05,0,146.1
SL-001147,2025-11-18,online,,ZCETW-LS-L-RR,ZavaCore Field Elite,Top,Womens,5,81.79,0.1,368.06
SL-001148,2025-11-18,store,ST-AUS,ZCRPM-AP-M-B0,ZavaCore Field Pro,Pants,Mens,4,61.35,0,245.4
SL-001149,2025-11-18,online,,ZCEPM-AP-M-RR,ZavaCore Field Elite,Pants,Mens,1,96.3,0,96.3
SL-001150,2025-11-18,store,ST-AUS,ZCPSW-AS-XL-T0,ZavaCore Field Premium,Shorts,Womens,2,52.75,0.1,94.95
SL-001151,2025-11-18,online,,ZCCSW-AS-XL-CS,ZavaCore Field Core,Shorts,Womens,1,30.02,0,30.02
SL-001152,2025-11-18,online,,ZCPSM-AS-M-CS,ZavaCore Field Premium,Shorts,Mens,4,49.48,0.2,158.34
SL-001153,2025-11-19,online,,ZCPTY-LS-S-T0,ZavaCore Field Premium,Top,Youth,1,51.55,0.1,46.39
SL-001154,2025-11-19,store,ST-AUS,ZCCSW-AS-L-CS,ZavaCore Field Core,Shorts,Womens,5,29.63,0,148.15
SL-001155,2025-11-19,store,ST-CHI,ZCESW-AS-S-CS,ZavaCore Field Elite,Shorts,Womens,4,70.08,0.2,224.26
SL-001156,2025-11-19,online,,ZCCTM-LS-XL-T0,ZavaCore Field Core,Top,Mens,4,36.15,0.1,130.14
SL-001157,2025-11-19,online,,ZCETY-LS-M-T0,ZavaCore Field Elite,Top,Youth,3,69.65,0,208.95
SL-001158,2025-11-19,online,,ZCPTW-LS-L-T0,ZavaCore Field Premium,Top,Womens,3,64.1,0,192.3
SL-001159,2025-11-19,store,ST-AUS,ZCPPW-AP-S-RR,ZavaCore Field Premium,Pants,Womens,1,75.05,0.1,67.55
SL-001160,2025-11-20,online,,ZCCPY-AP-L-T0,ZavaCore Field Core,Pants,Youth,4,39.2,0,156.8
SL-001161,2025-11-20,online,,ZCCTY-SS-S-CS,ZavaCore Field Core,Top,Youth,5,30.08,0,150.4
SL-001162,2025-11-20,online,,ZCRSY-AS-L-T0,ZavaCore Field Pro,Shorts,Youth,2,31.85,0,63.7
SL-001163,2025-11-20,store,ST-AUS,ZCRTW-LS-S-RR,ZavaCore Field Pro,Top,Womens,5,43.4,0.1,195.3
SL-001164,2025-11-20,store,ST-CHI,ZCCPW-AP-S-B0,ZavaCore Field Core,Pants,Womens,2,44.1,0,88.2
SL-001165,2025-11-20,online,,ZCPPM-AP-XL-T0,ZavaCore Field Premium,Pants,Mens,4,82.2,0,328.8
SL-001166,2025-11-20,online,,ZCRTY-SS-L-CS,ZavaCore Field Pro,Top,Youth,1,39.56,0.1,35.6
SL-001167,2025-11-20,online,,ZCCTM-LS-L-RR,ZavaCore Field Core,Top,Mens,4,35.3,0,141.2
SL-001168,2025-11-20,store,ST-AUS,ZCETY-LS-M-RR,ZavaCore Field Elite,Top,Youth,3,64.2,0.1,173.34
SL-001169,2025-11-20,online,,ZCCPY-AP-L-RR,ZavaCore Field Core,Pants,Youth,5,36.8,0,184.0
SL-001170,2025-11-21,online,,ZCPPM-AP-S-T0,ZavaCore Field Premium,Pants,Mens,4,73.76,0.1,265.54
SL-001171,2025-11-21,online,,ZCRSW-AS-M-T0,ZavaCore Field Pro,Shorts,Womens,2,41.81,0,83.62
SL-001172,2025-11-21,store,ST-MIA,ZCETY-SS-M-CS,ZavaCore Field Elite,Top,Youth,4,62.36,0.1,224.5
SL-001173,2025-11-21,store,ST-MIA,ZCPTW-SS-M-CS,ZavaCore Field Premium,Top,Womens,1,61.63,0.1,55.47
SL-001174,2025-11-21,store,ST-AUS,ZCESM-AS-S-RR,ZavaCore Field Elite,Shorts,Mens,2,63.67,0,127.34
SL-001175,2025-11-21,online,,ZCCTY-LS-L-RR,ZavaCore Field Core,Top,Youth,2,31.48,0.1,56.66
SL-001176,2025-11-21,store,ST-AUS,ZCRTY-SS-XL-CS,ZavaCore Field Pro,Top,Youth,3,40.82,0,122.46
SL-001177,2025-11-21,online,,ZCEPW-AP-M-B0,ZavaCore Field Elite,Pants,Womens,3,95.33,0,285.99
SL-001178,2025-11-21,store,ST-AUS,ZCPSW-AS-L-B0,ZavaCore Field Premium,Shorts,Womens,1,53.35,0.1,48.02
SL-001179,2025-11-21,online,,ZCETM-SS-L-CS,ZavaCore Field Elite,Top,Mens,4,73.86,0,295.44
SL-001180,2025-11-21,online,,ZCRPW-AP-L-CS,ZavaCore Field Pro,Pants,Womens,5,61.08,0.1,274.86
SL-001181,2025-11-21,online,,ZCRPY-AP-L-RR,ZavaCore Field Pro,Pants,Youth,3,51.16,0,153.48
SL-001182,2025-11-22,online,,ZCETW-SS-XL-B0,ZavaCore Field Elite,Top,Womens,5,81.86,0,409.3
SL-001183,2025-11-22,store,ST-AUS,ZCRTY-SS-S-CS,ZavaCore Field Pro,Top,Youth,1,39.92,0,39.92
SL-001184,2025-11-22,online,,ZCRPM-AP-XL-CS,ZavaCore Field Pro,Pants,Mens,1,60.34,0.1,54.31
SL-001185,2025-11-22,online,,ZCCSM-AS-S-CS,ZavaCore Field Core,Shorts,Mens,3,31.65,0,94.95
SL-001186,2025-11-22,online,,ZCPSW-AS-XL-RR,ZavaCore Field Premium,Shorts,Womens,3,48.65,0,145.95
SL-001187,2025-11-22,online,,ZCCSW-AS-M-RR,ZavaCore Field Core,Shorts,Womens,5,30.63,0,153.15
SL-001188,2025-11-22,online,,ZCCSM-AS-M-CS,ZavaCore Field Core,Shorts,Mens,3,30.21,0.2,72.5
SL-001189,2025-11-22,online,,ZCCSM-AS-M-CS,ZavaCore Field Core,Shorts,Mens,3,30.21,0.1,81.57
SL-001190,2025-11-22,online,,ZCRTM-LS-XL-RR,ZavaCore Field Pro,Top,Mens,1,44.18,0,44.18
SL-001191,2025-11-22,online,,ZCPSW-AS-M-RR,ZavaCore Field Premium,Shorts,Womens,3,52.47,0,157.41
SL-001192,2025-11-22,online,,ZCCTY-SS-L-CS,ZavaCore Field Core,Top,Youth,1,29.94,0.1,26.95
SL-001193,2025-11-22,online,,ZCETY-SS-L-B0,ZavaCore Field Elite,Top,Youth,5,67.24,0,336.2
SL-001194,2025-11-22,online,,ZCRTY-LS-L-RR,ZavaCore Field Pro,Top,Youth,3,38.47,0,115.41
SL-001195,2025-11-22,online,,ZCCSW-AS-L-RR,ZavaCore Field Core,Shorts,Womens,3,31.11,0,93.33
SL-001196,2025-11-22,store,ST-CHI,ZCETW-LS-M-RR,ZavaCore Field Elite,Top,Womens,1,75.94,0.1,68.35
SL-001197,2025-11-22,online,,ZCPTM-SS-L-CS,ZavaCore Field Premium,Top,Mens,4,56.69,0,226.76
SL-001198,2025-11-22,store,ST-MIA,ZCETM-LS-XL-T0,ZavaCore Field Elite,Top,Mens,3,74.03,0,222.09
SL-001199,2025-11-22,online,,ZCEPW-AP-S-RR,ZavaCore Field Elite,Pants,Womens,2,103.85,0,207.7
SL-001200,2025-11-23,online,,ZCCPY-AP-L-T0,ZavaCore Field Core,Pants,Youth,3,39.2,0,117.6
SL-001201,2025-11-23,online,,ZCCTM-SS-M-CS,ZavaCore Field Core,Top,Mens,3,37.08,0,111.24
SL-001202,2025-11-23,online,,ZCCSW-AS-L-CS,ZavaCore Field Core,Shorts,Womens,4,29.63,0,118.52
SL-001203,2025-11-23,online,,ZCESY-AS-M-CS,ZavaCore Field Elite,Shorts,Youth,3,57.94,0.2,139.06
SL-001204,2025-11-23,online,,ZCCTY-LS-L-RR,ZavaCore Field Core,Top,Youth,4,31.48,0,125.92
SL-001205,2025-11-23,online,,ZCPSM-AS-L-T0,ZavaCore Field Premium,Shorts,Mens,4,49.54,0,198.16
SL-001206,2025-11-23,store,ST-AUS,ZCESY-AS-XL-RR,ZavaCore Field Elite,Shorts,Youth,4,58.77,0.2,188.06
SL-001207,2025-11-23,online,,ZCEPM-AP-L-B0,ZavaCore Field Elite,Pants,Mens,2,99.65,0,199.3
SL-001208,2025-11-23,store,ST-AUS,ZCPPY-AP-S-CS,ZavaCore Field Premium,Pants,Youth,4,66.53,0.1,239.51
SL-001209,2025-11-23,online,,ZCPPM-AP-XL-B0,ZavaCore Field Premium,Pants,Mens,4,80.16,0.1,288.58
SL-001210,2025-11-23,online,,ZCCTM-LS-M-T0,ZavaCore Field Core,Top,Mens,2,35.26,0,70.52
SL-001211,2025-11-23,online,,ZCESM-AS-XL-T0,ZavaCore Field Elite,Shorts,Mens,4,64.85,0,259.4
SL-001212,2025-11-24,online,,ZCETW-LS-L-RR,ZavaCore Field Elite,Top,Womens,1,81.79,0.2,65.43
SL-001213,2025-11-24,online,,ZCESW-AS-L-CS,ZavaCore Field Elite,Shorts,Womens,4,67.86,0.2,217.15
SL-001214,2025-11-24,online,,ZCRPW-AP-XL-CS,ZavaCore Field Pro,Pants,Womens,5,61.91,0,309.55
SL-001215,2025-11-24,online,,ZCESW-AS-XL-RR,ZavaCore Field Elite,Shorts,Womens,2,70.13,0.2,112.21
SL-001216,2025-11-24,online,,ZCPTM-SS-L-CS,ZavaCore Field Premium,Top,Mens,2,56.69,0,113.38
SL-001217,2025-11-24,store,ST-AUS,ZCCTY-SS-S-B0,ZavaCore Field Core,Top,Youth,3,31.04,0,93.12
SL-001218,2025-11-24,online,,ZCCPY-AP-XL-CS,ZavaCore Field Core,Pants,Youth,1,39.36,0.1,35.42
SL-001219,2025-11-24,online,,ZCCPM-AP-M-B0,ZavaCore Field Core,Pants,Mens,1,47.98,0,47.98
SL-001220,2025-11-24,online,,ZCETY-SS-S-CS,ZavaCore Field Elite,Top,Youth,3,70.39,0.2,168.94
SL-001221,2025-11-24,online,,ZCPSM-AS-XL-CS,ZavaCore Field Premium,Shorts,Mens,4,51.25,0.2,164.0
SL-001222,2025-11-24,online,,ZCPTM-LS-S-T0,ZavaCore Field Premium,Top,Mens,1,61.61,0,61.61
SL-001223,2025-11-24,store,ST-CHI,ZCRPY-AP-L-RR,ZavaCore Field Pro,Pants,Youth,1,51.16,0,51.16
SL-001224,2025-11-25,online,,ZCCSW-AS-S-T0,ZavaCore Field Core,Shorts,Womens,4,31.09,0,124.36
SL-001225,2025-11-25,store,ST-CHI,ZCCSM-AS-S-T0,ZavaCore Field Core,Shorts,Mens,4,31.74,0.1,114.26
SL-001226,2025-11-25,online,,ZCCPM-AP-S-T0,ZavaCore Field Core,Pants,Mens,4,44.03,0,176.12
SL-001227,2025-11-25,online,,ZCRPW-AP-M-CS,ZavaCore Field Pro,Pants,Womens,2,62.48,0.2,99.97
SL-001228,2025-11-25,online,,ZCCSM-AS-S-CS,ZavaCore Field Core,Shorts,Mens,4,31.65,0.2,101.28
SL-001229,2025-11-25,online,,ZCETW-SS-M-CS,ZavaCore Field Elite,Top,Womens,1,80.72,0.2,64.58
SL-001230,2025-11-25,online,,ZCPTW-SS-M-CS,ZavaCore Field Premium,Top,Womens,2,61.63,0,123.26
SL-001231,2025-11-25,online,,ZCETM-SS-S-CS,ZavaCore Field Elite,Top,Mens,2,79.46,0,158.92
SL-001232,2025-11-25,online,,ZCPSW-AS-XL-RR,ZavaCore Field Premium,Shorts,Womens,2,48.65,0.2,77.84
SL-001233,2025-11-25,online,,ZCETM-LS-S-RR,ZavaCore Field Elite,Top,Mens,5,82.73,0,413.65
SL-001234,2025-11-25,online,,ZCRTM-SS-L-B0,ZavaCore Field Pro,Top,Mens,1,47.53,0.1,42.78
SL-001235,2025-11-25,online,,ZCPTY-LS-S-RR,ZavaCore Field Premium,Top,Youth,4,50.44,0.1,181.58
SL-001236,2025-11-25,online,,ZCPPY-AP-S-B0,ZavaCore Field Premium,Pants,Youth,2,69.83,0.1,125.69
SL-001237,2025-11-25,online,,ZCRPW-AP-XL-T0,ZavaCore Field Pro,Pants,Womens,1,58.15,0.2,46.52
SL-001238,2025-11-25,store,ST-MIA,ZCRTM-SS-M-B0,ZavaCore Field Pro,Top,Mens,2,45.53,0.1,81.95
SL-001239,2025-11-25,online,,ZCRTM-LS-L-RR,ZavaCore Field Pro,Top,Mens,4,45.11,0,180.44
SL-001240,2025-11-26,online,,ZCCTM-LS-L-T0,ZavaCore Field Core,Top,Mens,1,36.34,0.1,32.71
SL-001241,2025-11-26,store,ST-CHI,ZCRTW-SS-M-CS,ZavaCore Field Pro,Top,Womens,2,47.82,0.2,76.51
SL-001242,2025-11-26,online,,ZCEPY-AP-M-CS,ZavaCore Field Elite,Pants,Youth,1,86.95,0.2,69.56
SL-001243,2025-11-26,online,,ZCCSW-AS-L-CS,ZavaCore Field Core,Shorts,Womens,2,29.63,0.2,47.41
SL-001244,2025-11-26,online,,ZCPTM-SS-XL-CS,ZavaCore Field Premium,Top,Mens,1,58.88,0,58.88
SL-001245,2025-11-26,online,,ZCPPW-AP-M-T0,ZavaCore Field Premium,Pants,Womens,4,76.47,0,305.88
SL-001246,2025-11-26,online,,ZCETM-SS-M-CS,ZavaCore Field Elite,Top,Mens,4,74.84,0,299.36
SL-001247,2025-11-26,online,,ZCRPM-AP-XL-RR,ZavaCore Field Pro,Pants,Mens,4,58.1,0,232.4
SL-001248,2025-11-26,online,,ZCETY-LS-XL-RR,ZavaCore Field Elite,Top,Youth,3,63.0,0,189.0
SL-001249,2025-11-26,online,,ZCPTM-LS-L-RR,ZavaCore Field Premium,Top,Mens,5,58.49,0.2,233.96
SL-001250,2025-11-26,online,,ZCCPW-AP-M-T0,ZavaCore Field Core,Pants,Womens,5,43.39,0,216.95
SL-001251,2025-11-26,store,ST-AUS,ZCRSY-AS-M-CS,ZavaCore Field Pro,Shorts,Youth,2,32.79,0,65.58
SL-001252,2025-11-26,online,,ZCCPM-AP-S-RR,ZavaCore Field Core,Pants,Mens,4,43.51,0,174.04
SL-001253,2025-11-27,store,ST-AUS,ZCETW-LS-S-RR,ZavaCore Field Elite,Top,Womens,4,79.91,0,319.64
SL-001254,2025-11-27,online,,ZCRSY-AS-L-RR,ZavaCore Field Pro,Shorts,Youth,1,35.45,0,35.45
SL-001255,2025-11-27,online,,ZCETW-LS-L-RR,ZavaCore Field Elite,Top,Womens,1,81.79,0.2,65.43
SL-001256,2025-11-27,online,,ZCCPW-AP-L-T0,ZavaCore Field Core,Pants,Womens,5,46.67,0,233.35
SL-001257,2025-11-27,online,,ZCCPY-AP-M-B0,ZavaCore Field Core,Pants,Youth,1,37.14,0,37.14
SL-001258,2025-11-27,online,,ZCPSM-AS-XL-T0,ZavaCore Field Premium,Shorts,Mens,4,50.05,0.1,180.18
SL-001259,2025-11-27,online,,ZCCTM-SS-L-B0,ZavaCore Field Core,Top,Mens,4,36.04,0,144.16
SL-001260,2025-11-27,online,,ZCPSM-AS-M-B0,ZavaCore Field Premium,Shorts,Mens,1,49.06,0.1,44.15
SL-001261,2025-11-28,online,,ZCRPW-AP-L-CS,ZavaCore Field Pro,Pants,Womens,3,61.08,0,183.24
SL-001262,2025-11-28,online,,ZCESY-AS-L-B0,ZavaCore Field Elite,Shorts,Youth,2,55.76,0,111.52
SL-001263,2025-11-28,store,ST-AUS,ZCCPM-AP-XL-CS,ZavaCore Field Core,Pants,Mens,2,45.35,0,90.7
SL-001264,2025-11-28,online,,ZCRSY-AS-S-RR,ZavaCore Field Pro,Shorts,Youth,2,31.95,0,63.9
SL-001265,2025-11-28,online,,ZCPPY-AP-S-CS,ZavaCore Field Premium,Pants,Youth,4,66.53,0,266.12
SL-001266,2025-11-28,online,,ZCPPY-AP-L-B0,ZavaCore Field Premium,Pants,Youth,2,63.99,0,127.98
SL-001267,2025-11-28,online,,ZCCTY-SS-XL-CS,ZavaCore Field Core,Top,Youth,1,31.85,0.1,28.67
SL-001268,2025-11-28,online,,ZCPTM-LS-XL-T0,ZavaCore Field Premium,Top,Mens,5,63.2,0.1,284.4
SL-001269,2025-11-28,online,,ZCPSW-AS-L-T0,ZavaCore Field Premium,Shorts,Womens,5,53.01,0.2,212.04
SL-001270,2025-11-29,store,ST-CHI,ZCRSY-AS-L-T0,ZavaCore Field Pro,Shorts,Youth,3,31.85,0,95.55
SL-001271,2025-11-29,online,,ZCRTY-SS-L-CS,ZavaCore Field Pro,Top,Youth,3,39.56,0,118.68
SL-001272,2025-11-29,online,,ZCRPM-AP-S-CS,ZavaCore Field Pro,Pants,Mens,3,58.64,0.1,158.33
SL-001273,2025-11-29,online,,ZCRPY-AP-M-RR,ZavaCore Field Pro,Pants,Youth,1,50.72,0,50.72
SL-001274,2025-11-29,store,ST-AUS,ZCCPY-AP-L-B0,ZavaCore Field Core,Pants,Youth,1,36.62,0.2,29.3
SL-001275,2025-11-29,online,,ZCETY-SS-L-B0,ZavaCore Field Elite,Top,Youth,3,67.24,0.2,161.38
SL-001276,2025-11-29,online,,ZCETM-SS-L-B0,ZavaCore Field Elite,Top,Mens,5,77.87,0.1,350.42
SL-001277,2025-11-29,online,,ZCEPW-AP-XL-B0,ZavaCore Field Elite,Pants,Womens,5,105.87,0,529.35
SL-001278,2025-11-29,store,ST-CHI,ZCEPM-AP-M-CS,ZavaCore Field Elite,Pants,Mens,4,95.43,0.1,343.55
SL-001279,2025-11-29,online,,ZCETM-SS-S-CS,ZavaCore Field Elite,Top,Mens,5,79.46,0,397.3
SL-001280,2025-11-29,online,,ZCCSM-AS-XL-RR,ZavaCore Field Core,Shorts,Mens,2,30.88,0,61.76
SL-001281,2025-11-29,store,ST-MIA,ZCPPM-AP-S-RR,ZavaCore Field Premium,Pants,Mens,4,81.85,0,327.4
SL-001282,2025-11-29,online,,ZCRTM-SS-M-CS,ZavaCore Field Pro,Top,Mens,2,43.57,0.1,78.43
SL-001283,2025-11-29,online,,ZCCSM-AS-S-T0,ZavaCore Field Core,Shorts,Mens,2,31.74,0.1,57.13
SL-001284,2025-11-30,online,,ZCEPW-AP-S-B0,ZavaCore Field Elite,Pants,Womens,4,98.05,0,392.2
SL-001285,2025-11-30,store,ST-CHI,ZCETW-SS-M-B0,ZavaCore Field Elite,Top,Womens,5,78.75,0.1,354.38
SL-001286,2025-11-30,online,,ZCESY-AS-XL-CS,ZavaCore Field Elite,Shorts,Youth,4,56.99,0.2,182.37
SL-001287,2025-11-30,online,,ZCESM-AS-S-RR,ZavaCore Field Elite,Shorts,Mens,5,63.67,0.1,286.52
